shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_B_800km,0.05,26.789473684210527,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.007725172567518496,-0.037500000000000006,-0.004309965280133547,0.7962742919917218,
Shell_B_800km,0.05,29.36842105263158,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.007762998853751422,-0.037500000000000006,-0.004272279437443937,0.7844223330030218,
Shell_B_800km,0.05,31.94736842105263,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.007835716603945246,-0.037500000000000006,-0.004234009588997309,0.7792149999877438,
Shell_B_800km,0.05,34.526315789473685,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.007970590901342525,-0.037500000000000006,-0.0041951291065746976,0.7857057920191437,
Shell_B_800km,0.05,37.10526315789474,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008245895519812994,-0.037500000000000006,-0.004155609204244707,0.7713922080001794,
Shell_B_800km,0.05,39.68421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.004115418675377328,-0.037500000000000006,-0.004115418675377328,0.7681669580051675,
Shell_B_800km,0.05,42.26315789473684,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.004074523585599477,-0.037500000000000006,-0.004074523585599477,0.7655757500324398,
Shell_B_800km,0.05,44.8421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.004032886912091854,-0.037500000000000006,-0.004032886912091854,0.7582493330119178,
Shell_B_800km,0.05,47.421052631578945,baseline,1.0,1.0,1.0,False,3,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.7526204999885522,
Shell_B_800km,0.05,50.0,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.003947222639249989,-0.037500000000000006,-0.003947222639249989,0.7536931249778718,
Shell_B_800km,0.09736842105263158,1.0,baseline,1.0,1.0,1.0,True,2,67,8,False,complex_no_crossing,nan,nan,nan,True,671.7171717171717,-0.03126388410747912,-0.037500000000000006,-0.0013537219346957492,0.9292224579839967,
Shell_B_800km,0.09736842105263158,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,19,7,False,complex_no_crossing,nan,nan,nan,True,186.86868686868686,-0.028737127057289702,-0.037500000000000006,-0.004148888587699037,0.9610474589862861,
Shell_B_800km,0.09736842105263158,6.157894736842105,baseline,1.0,1.0,1.0,True,2,12,6,False,complex_no_crossing,nan,nan,nan,True,116.16161616161614,-0.02560184501843226,-0.037500000000000006,-0.0008760126927097267,0.9121850420488045,
Shell_B_800km,0.09736842105263158,8.736842105263158,baseline,1.0,1.0,1.0,True,2,8,5,False,complex_no_crossing,nan,nan,nan,True,75.75757575757575,-0.021699979448816114,-0.037500000000000006,-0.005,0.8685784590197727,
Shell_B_800km,0.09736842105263158,11.31578947368421,baseline,1.0,1.0,1.0,True,2,7,4,False,complex_no_crossing,nan,nan,nan,True,65.65656565656565,-0.01711766599514674,-0.037500000000000006,-0.0033753596314879076,0.8420558329671621,
Shell_B_800km,0.09736842105263158,13.894736842105264,baseline,1.0,1.0,1.0,True,2,6,4,False,complex_no_crossing,nan,nan,nan,True,55.55555555555556,-0.01803714641044831,-0.037500000000000006,-0.0023927710643374704,0.8231749589904211,
