shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_C_1000km,0.19210526315789472,47.421052631578945,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9139953330159187,
Shell_C_1000km,0.19210526315789472,50.0,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9143658329849131,
Shell_C_1000km,0.23947368421052628,1.0,baseline,1.0,1.0,1.0,True,2,7,1,False,complex_no_crossing,nan,nan,nan,True,32.82828282828282,-0.005344790482969293,-0.009000000000000001,-0.0009756040818791103,1.0767661670106463,
Shell_C_1000km,0.23947368421052628,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,7.575757575757575,-0.0057882544854168435,-0.009000000000000001,-0.001,0.9378345420118421,
Shell_C_1000km,0.23947368421052628,6.157894736842105,baseline,1.0,1.0,1.0,True,2,2,0,False,no_complex_eigenvalues,nan,nan,nan,True,7.575757575757575,nan,-0.009000000000000001,-0.001,0.8906087919604033,
Shell_C_1000km,0.23947368421052628,8.736842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9016095000552014,
Shell_C_1000km,0.23947368421052628,11.31578947368421,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9603720409795642,
Shell_C_1000km,0.23947368421052628,13.894736842105264,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8897604999947362,
Shell_C_1000km,0.23947368421052628,16.473684210526315,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9062263329979032,
Shell_C_1000km,0.23947368421052628,19.05263157894737,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8763972919550724,
Shell_C_1000km,0.23947368421052628,21.63157894736842,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.899508791975677,
Shell_C_1000km,0.23947368421052628,24.210526315789473,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8965002499753609,
Shell_C_1000km,0.23947368421052628,26.789473684210527,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9072100830380805,
Shell_C_1000km,0.23947368421052628,29.36842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9227170000085607,
Shell_C_1000km,0.23947368421052628,31.94736842105263,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9052895000204444,
Shell_C_1000km,0.23947368421052628,34.526315789473685,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9210801250301301,
Shell_C_1000km,0.23947368421052628,37.10526315789474,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9655068329884671,
Shell_C_1000km,0.23947368421052628,39.68421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9774161669774912,
Shell_C_1000km,0.23947368421052628,42.26315789473684,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9112038750317879,
Shell_C_1000km,0.23947368421052628,44.8421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9201651249895804,
Shell_C_1000km,0.23947368421052628,47.421052631578945,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9146915409946814,
Shell_C_1000km,0.23947368421052628,50.0,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9123081249999814,
Shell_C_1000km,0.28684210526315784,1.0,baseline,1.0,1.0,1.0,True,2,7,1,False,complex_no_crossing,nan,nan,nan,True,32.82828282828282,-0.005381255910400793,-0.009000000000000001,-0.0009709522265033662,1.0845858329557814,
Shell_C_1000km,0.28684210526315784,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,7.575757575757575,-0.005824565323542918,-0.009000000000000001,-0.001,0.9231186250108294,
Shell_C_1000km,0.28684210526315784,6.157894736842105,baseline,1.0,1.0,1.0,True,2,2,0,False,no_complex_eigenvalues,nan,nan,nan,True,7.575757575757575,nan,-0.009000000000000001,-0.001,0.9784059999510646,
Shell_C_1000km,0.28684210526315784,8.736842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9035155000165105,
Shell_C_1000km,0.28684210526315784,11.31578947368421,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9005229159956798,
Shell_C_1000km,0.28684210526315784,13.894736842105264,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9006069999886677,
Shell_C_1000km,0.28684210526315784,16.473684210526315,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8950536669581197,
Shell_C_1000km,0.28684210526315784,19.05263157894737,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.8843539170338772,
Shell_C_1000km,0.28684210526315784,21.63157894736842,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9026179159991443,
Shell_C_1000km,0.28684210526315784,24.210526315789473,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9166256659664214,
Shell_C_1000km,0.28684210526315784,26.789473684210527,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9082255000248551,
Shell_C_1000km,0.28684210526315784,29.36842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9255001249839552,
Shell_C_1000km,0.28684210526315784,31.94736842105263,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9217628330225125,
Shell_C_1000km,0.28684210526315784,34.526315789473685,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9122547500301152,
